gene,log2FC,padj
TMEM132A,1.0882522777777774,0.00021657588822474193
TMEM132B,-0.10404087301587239,0.48068845286421086
TMEM132C,0.7887384126984127,0.09531051522360967
TMEM132D,-0.5697219047619049,0.008617482572195773
TMEM132E,-0.05836388888888955,0.33808149929002934
TMEM133,-0.02756761904761884,0.9657051548874014
TMEM134,0.5413788095238088,0.01635757283086023
TMEM135,0.3751533333333317,0.00045874341929100974
TMEM136,-0.2937824338624333,0.013364665723269518
TMEM138,-0.255531190476189,0.005220422799667907
TMEM139,-0.6158886507936505,0.0008555763525384364
TMEM140,-1.191990873015873,0.00030400397119915274
TMEM141,0.35717174603174406,0.050896145290593886
TMEM143,0.33052817460317563,0.023220667127027247
TMEM144,0.6281196825396829,0.017702650288527407
TMEM145,1.1125439682539695,0.0007337927439707983
TMEM147,0.20816714285714255,0.016800281142793458
TMEM14A,1.5927679365079364,1.0390700584840706e-06
TMEM14B,0.8318707142857118,4.007749508204994e-06
TMEM14B /// TMEM14C,0.5675650793650799,5.763661185715893e-06
TMEM14C,0.6005568253968256,7.155587789600013e-05
TMEM150A,-0.2287315873015876,0.07540372619290098
TMEM150C,-2.0754826587301576,1.2708097680765633e-07
TMEM151A,0.15445515873015858,0.33327347804538987
TMEM151B,0.21427296296296294,0.0034537785910109782
TMEM154,-0.8686970634920632,0.007588639087874253
TMEM156,0.17383246031746014,0.21921059746653548
TMEM158,-6.449557698412698,3.2849460020152767e-15
TMEM159,0.4835082539682545,0.05573848291992802
TMEM160,-0.18558992063492052,0.5630671920149831
TMEM161A,-0.21903027777777595,0.009823141037676553
TMEM161B,0.4405634523809523,0.0005970202269256418
TMEM161B-AS1,0.5037380952380959,0.02739195664273625
TMEM163,-4.2831882142857145,7.460314662041276e-08
TMEM165,-0.4292486507936495,0.01562946481246504
TMEM167A,-0.7186873809523817,0.00027483654146999307
TMEM167B,0.24258015873015815,0.01498702359453822
TMEM168,0.5770742460317466,0.0013194312653709605
TMEM169,0.3043444444444443,0.16150388932244691
TMEM17,1.0114446825396808,0.0002863248287604007
TMEM170A,-0.06930854497354488,0.5909780071661364
TMEM170B,1.2103229365079402,0.0004180705642769827
TMEM173,-1.3261873809523808,0.005348480087391615
TMEM174,-0.09936698412698419,0.5790043178833952
TMEM175,0.017171507936506458,0.9109654723256572
TMEM176A,-1.414268492063492,0.007660696120369296
TMEM176B,-1.3264850793650798,0.01850676040231571
TMEM177,-0.08910349206349188,0.32743176261312334
TMEM178A,2.179986984126984,5.972828917050249e-06
TMEM178B,0.9835509523809511,3.6256069214828186e-06
TMEM18,0.8038318253968244,1.0508577808248759e-05
TMEM180,0.4372542063492064,0.04096066552920797
TMEM181,0.47777420634920453,0.0006041894989274266
TMEM182,-0.09708904761904691,0.6688208074845113
TMEM183A /// TMEM183B,0.7434706349206346,3.517128711081501e-05
TMEM184A,-0.3873601269841265,0.4661991948229884
TMEM184B,0.10460238095237973,0.5522291191573426
TMEM184C,-0.21443968253968126,0.08992799855573474
TMEM185A,-0.017279642857142896,0.9211473689390404
TMEM185B,-0.11981170634920613,0.43248030652900904
TMEM186,-0.11438095238095158,0.4841145152176204
TMEM187,-0.21856603174603162,0.22154425490481103
TMEM189 /// TMEM189-UBE2V1 /// UBE2V1,-1.0346511111111107,2.6999530063072628e-05
TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2,0.0965967460317465,0.2805037707322601
TMEM19,0.050784444444444965,0.7894448468897192
TMEM190,2.317903174603174,0.03624767386865146
TMEM191A,0.34606896825396816,0.016645013583525676
TMEM192,0.33223214285714064,0.05271997260631193
TMEM192 /// ZNF320,0.36039817460317636,0.03065355731918096
TMEM194A,-0.1898699999999991,0.27737277872703037
TMEM196,-0.016441547619048258,0.9744610578179737
TMEM198,-0.378861984126984,0.023126411038932728
TMEM198B,-0.044724761904761934,0.7833355167284627
TMEM2,-2.34675992063492,0.0009542126728808658
TMEM200A,0.7492559523809526,0.14218608635178712
TMEM200B,-0.1587461904761902,0.4382677994601948
TMEM200C,-2.6806160317460312,4.33604762734618e-05
TMEM201,0.3421488888888886,0.0044990757448183675
TMEM203,0.5612071428571426,3.7075184684579445e-05
TMEM204,-0.43737730158730237,0.38918755395168986
TMEM205,-0.09123317460317537,0.6168926363656593
TMEM206,-0.2709038888888884,0.3482703607665914
TMEM207,0.054728412698412665,0.17782249545766413
TMEM208,-0.6122592857142877,6.607051868097718e-05
TMEM209,0.20040353174602998,0.05274250602997179
TMEM212,0.01654952380952368,0.8963242965554999
TMEM213,0.13608277777777777,0.03993044975899492
TMEM214,-1.21153031746032,5.994524513539838e-07
TMEM216,-0.047934047619049736,0.749332496281342
TMEM218,0.5132159259259268,0.0011362643698032652
TMEM219,0.34301777777777787,0.0015091045901383835
TMEM220,-0.1710376190476186,0.5221698346911995
TMEM221,0.03849150793650802,0.07716792365019624
TMEM222,0.28971325396825254,0.019450651784793084
TMEM223,0.054158174603175624,0.571801156294757
TMEM229B,0.7367865079365092,0.05557379753503388
TMEM230,0.1317555158730137,0.31310426643545947
TMEM231,1.065560674603173,2.1944944488443365e-06
TMEM232,0.25686416666666645,0.16807927311016324
TMEM234,0.07887082010581992,0.45428256018811786
TMEM237,0.42940222222222246,0.04234749379036068
TMEM241,-0.4367108333333318,0.025193524380381815
TMEM242,-0.015070529100528418,0.918459744571181
TMEM243,-1.04578373015873,0.005529360097105065
TMEM245,0.7207138492063532,2.4761105663195586e-05
TMEM246,0.9962646825396826,1.4042243097614223e-06
TMEM248,0.47133750000000063,1.7871997078616063e-06
TMEM25,0.6393755555555538,0.0007337927439707983
TMEM251,0.17832444444444384,0.24614407711060657
TMEM252,0.04494388888888867,0.32664390135730104
TMEM254,0.42382412698412786,0.014598007502396955
TMEM254-AS1,-0.18132253968253886,0.09590009366541295
TMEM255A,1.562538492063494,0.1717443405011292
TMEM255B,-0.28073579365079304,0.06954362404067642
TMEM256,-0.48738785714285804,0.007707260944752303
TMEM258,-0.3982357142857129,0.0015880155202821413
TMEM259,0.45587703571428584,0.07319916960234428
TMEM26,0.11741626984126974,0.017043753126935974
TMEM260,-0.05363214285714335,0.7986989572555652
TMEM261,0.1995528571428551,0.2777706025032168
TMEM263,-0.494518253968252,0.001958491802681272
TMEM27,0.5611079365079363,0.017574304965304245
TMEM30A,0.14394095238094984,0.562995988434781
TMEM30B,-0.3156198412698412,0.11897446203334361
TMEM31,0.2998296031746035,0.5011564282855107
TMEM33,-1.2497540317460345,9.593456303561028e-09
TMEM35,3.248415476190477,1.9212944791572014e-06
TMEM37,0.7446245634920632,0.0327125262753301
TMEM38A,-0.4150016666666665,0.3216819265478687
TMEM38B,-0.2881630952380947,0.30260900274591945
TMEM39A,-0.8256300595238093,1.8722664200337867e-08
TMEM39B,0.5837150793650769,0.03170795643252399
TMEM40,0.0031722619047611644,0.94844280826692
TMEM41A,0.43630869047619214,0.07435861455275491
TMEM41B,0.3478303968253975,0.003356484438962582
TMEM42,0.9439185714285703,1.0229772562271716e-06
TMEM43,-0.18030825396825279,0.38137647766219596
TMEM44,-0.039670357142857604,0.4747277451375488
TMEM44-AS1,0.10837230158730282,0.6819914048812467
TMEM45A,-4.992105952380954,2.06541865357742e-06
TMEM45B,-1.906768781746032,1.2865902480715952e-05
TMEM47,-1.5069709523809545,0.006461850431366005
TMEM5,-0.02672876984127015,0.8582833255105462
TMEM50A,0.34939115079365024,0.0012167065553457044
TMEM50B,0.2152216666666682,0.25637081664768613
TMEM51,-1.1038082539682534,0.0045132737655622195
TMEM53,-0.4343760317460319,0.09750047523400839
TMEM54,0.8197227777777796,0.005427882896604991
TMEM55A,0.9766641269841276,0.00338703018218884
TMEM55B,0.018801587301585876,0.9159619177101466
TMEM56,-0.6122574603174611,0.02410462177317399
TMEM57,0.01240519841269716,0.9200682628527856
TMEM59,0.0063217460317464,0.9459848025358859
TMEM59L,1.1003542063492064,0.0004812850200747315
TMEM60,0.17187515873015968,0.20987395183794139
TMEM61,-1.1939835714285687,0.000672894383437364
TMEM62,-0.098910079365079,0.3994590121002376
TMEM63A,0.15955507936507862,0.10886200528976864
TMEM63B,0.0342594444444444,0.8579500050431967
TMEM63C,0.5590053174603167,0.017980597003579783
TMEM64,1.0949107142857155,0.00041852158341492524
TMEM65,0.44144531746031834,0.06552288541312393
TMEM67,0.21971564814814837,0.01564576095630885
TMEM68,0.9590527380952389,2.486517876598646e-06
TMEM69,0.9500986507936515,1.6562752148191642e-05
TMEM70,0.5741662962962968,0.00323256318310042
TMEM72,0.17838253968253914,0.08905938554388494
TMEM74,0.2895203703703704,0.1224546767443129
TMEM74B,1.299646904761905,0.00016631797084209313
TMEM79,-0.07434865079365105,0.4855152445994964
TMEM80,-0.07755015873015836,0.547660633589417
TMEM86A,0.2292876719576724,0.07559924982726136
TMEM86B,-0.2997111111111108,0.027552921637692573
TMEM87A,-0.13720113095237974,0.06452768135531688
TMEM87B,-0.5010348809523801,0.003632078354096413
TMEM88,-0.5498587301587303,0.18181635432656063
TMEM8A,0.3612706746031735,0.02045202611912997
TMEM8B,0.543829603174605,0.034206810060805004
TMEM9,0.9338071825396792,6.224611807967738e-05
TMEM91,-0.4235562698412707,0.07197762271573187
TMEM97,0.7759915674603182,0.008520376429274786
TMEM98,-2.069111111111112,0.0005812059988383326
TMEM99,0.5423714285714283,0.10567419764167241
TMEM9B,0.12958099206349516,0.4797569143921983
TMF1,-0.5895615608465627,1.4456438886226663e-06
TMIE,2.0752234126984135,5.6496908822146176e-08
TMLHE,0.17492820105820028,0.08083189268355169
TMOD1,-1.9687256349206361,0.0033905892342814617
TMOD1 /// TSTD2,0.6894084126984126,7.346854280480942e-07
TMOD2,0.28548559523809747,0.08475936846509498
TMOD3,-0.04829333333333263,0.8071981042474617
TMOD4 /// VPS72,0.02251404761904774,0.5150188737812446
TMPO,0.384767896825398,0.03871363782180854
TMPO-AS1,0.0692305555555559,0.0949130896191601
TMPRSS11B,0.0896650793650795,0.17626240888973355
TMPRSS15,0.1149556746031748,0.19065586947451116
TMPRSS2,-0.0197971825396821,0.9679620273370017
TMPRSS3,-1.3109884391534394,8.935200996425455e-06
TMPRSS6,1.0455958994708996,0.021320552945836527
TMSB10,-1.9258563492063505,1.0633250422157717e-08
TMSB15A /// TMSB15B,1.696543849206348,7.392279468639064e-07
TMSB15B,0.7699000793650801,0.004241968545357264
TMSB4X,0.20855873015873172,0.4748893303878089
TMSB4Y,0.1358615873015876,0.2583288693538368
TMTC1,0.07818261904762025,0.7612758934973218
TMTC2,-0.9044527380952365,0.15259328741583325
TMTC3,-0.3098559126984135,0.03636378892592509
TMTC4,-0.6751576984126988,8.857300886809498e-07
TMUB1,-0.31484436507936486,0.02556007002813189
TMUB2,-0.17189952380952267,0.20261768732967605
TMX1,-0.5250738095238106,0.07519723890340713
TMX2,0.28431253968253856,0.014209847486013706
TMX3,-0.0980967857142856,0.25722334333530644
TMX4,0.35452759259259103,4.9744813481684964e-05
TNC,-1.106922420634921,0.0001559906606804093
TNFAIP1,-0.5722213095238091,0.000694710491251268
TNFAIP2,-0.20755964285714334,0.06260235978426733
TNFAIP3,-2.312800317460318,5.652080713029979e-05
TNFAIP6,-1.039641111111111,0.05849321873187454
TNFAIP8,-0.5903628174603188,0.10392010254569539
TNFAIP8L1,-1.8509869047619043,0.00010625708498675132
TNFRSF10A,-0.3682019444444449,0.008952097460664239
TNFRSF10B,-1.7200649206349201,0.0007367767963827301
TNFRSF10C,-0.011700476190476206,0.9315615675242744
TNFRSF10D,-0.75094507936508,0.005195732613173248
TNFRSF11A,-2.0266438888888896,8.669770964860071e-06
TNFRSF11B,1.0420979365079366,0.01891889556455683
TNFRSF12A,-0.47657388888888885,0.22664599533982535
TNFRSF14,-0.9386843650793661,0.0003807119281888913
TNFRSF18,-0.12171003968253946,0.12560346533853664
TNFRSF19,-1.2061317460317462,9.799095969948129e-07
TNFRSF1A,-1.985578253968253,0.00022901981057635878
TNFRSF1B,-0.8428177777777783,0.001787774887106952
TNFRSF21,1.5297872619047599,0.007558747553761143
TNFRSF25,-1.1638201190476183,0.0017645137074342166
TNFRSF8,0.0250073015873018,0.36513165111173945
TNFRSF9,-0.03550634920634943,0.7493763021518918
TNFSF10,-1.6311516137566144,0.00034750441186917304
TNFSF11,1.5285397619047605,0.0003105862879342493
TNFSF12 /// TNFSF12-TNFSF13,0.11775896825396925,0.22779625028748346
TNFSF12-TNFSF13 /// TNFSF13,-1.219106772486772,1.0886331786014508e-07
TNFSF13,-1.5617531746031745,3.3360124841229496e-09
TNFSF13B,0.2298940476190472,0.4439795320432762
TNFSF14,0.11712777777777772,0.06439957112830219
TNFSF15,0.7306073015873014,0.032547190091433434
TNFSF4,-1.7700550793650809,0.00023006728732383327
TNFSF8,0.1951317460317461,0.2869903263568578
TNIK,0.5525456944444445,0.006773386032608963
TNIP1,0.6662192063492078,0.005156454211926323
TNIP2,-1.0778574867724862,7.720522031364179e-07
TNK1,0.4976080158730163,0.00019546119730959799
TNK2,-0.8841414285714269,0.0011773548549226353
TNK2-AS1,0.07470031746031736,0.009968446958865344
TNKS,0.1349303968253972,0.046833355207834285
TNKS1BP1,-0.624773095238095,0.02779794608447608
TNKS2,0.5401094246031741,3.853840781032178e-05
TNN,-0.24521865079365135,0.2371245257222096
TNNC1,-2.981777222222221,6.34550307922449e-07
TNNC2,-0.014392222222221918,0.6654597281811604
TNNI3,0.08088301587301583,0.03999557222060485
TNNI3K,0.5355066666666666,0.05817867924523966
TNNT1,1.1680177380952386,0.07650203717018066
TNNT2,0.003762936507936576,0.977543300219678
TNP1,0.015046349206349063,0.8125960184503804
TNPO1,0.051361816578483044,0.6979258052479133
TNPO2,0.30103203703703585,0.01578011279426411
TNPO3,-0.16498325396825475,0.4079777736487263
TNR,-2.0989426984126975,0.0254282450377475
TNRC18,0.10571553571428449,0.4798960706221455
TNRC6A,0.19631052910053004,0.33525506330480753
TNRC6B,-0.31771196145124847,0.009851460180437139
TNRC6C,0.19226376984126947,0.023620652023550185
TNRC6C-AS1,-0.07004555555555525,0.4431536857148577
TNS1,-0.034846984126983394,0.8972876877717914
TNS3,-1.0487908730158715,0.0017534033042372113
TNXA /// TNXB,-0.7540577777777768,0.009429470784575705
TOB1,-0.6529063492063507,0.0011054655785792656
TOB1-AS1,-0.4636384920634917,0.006921016590872904
TOB2,-1.5064852910052906,4.579111782063679e-05
TOE1,0.1689646031746026,0.5926753568589948
TOLLIP,-0.4192402116402123,0.002845226417744834
TOLLIP-AS1,-0.03240515873015859,0.9131887346568008
TOM1,-0.21512666666666735,0.5309677301601488
TOM1L1,0.48373436507936507,0.01383183457212374
TOM1L2,0.4694947619047607,9.121870528511653e-05
TOMM20,-0.07488373015873151,0.5760431950657199
TOMM22,0.8737303703703709,2.6516454983432046e-08
TOMM34,0.48289547619047557,0.0014153356360374957
TOMM40,0.45056841269841286,0.005802903554701912
TOMM40L,-0.11941976190476122,0.3986326934874068
TOMM5,0.18591924603174625,0.21950697277093256
TOMM70A,0.6361841269841264,1.5158175449608581e-06
TOP1,-0.5421336507936498,0.00013980929252763044
TOP1MT,-0.23067293650793674,0.09746231189932193
TOP2A,0.4459980555555556,0.12696292731762937
TOP2B,0.6319592857142844,0.00021276685132185324
TOP3A,0.0926259126984128,0.4039633309026096
TOP3B,-0.1251901190476188,0.3039444040090739
TOPBP1,0.7406057142857172,2.4719021921762736e-07
TOPORS,-0.2984422222222243,0.07226778871468177
TOPORS-AS1,0.5902230952380947,0.0008417084338363132
TOR1A,0.7163156349206341,3.1900858939659175e-05
TOR1AIP1,0.2598740674603164,0.07472907712019036
TOR1AIP2,-0.8792497486772488,1.4376297276669213e-06
TOR1B,-0.09316333333333304,0.5270799094049566
TOR2A,0.4080130158730162,0.0033166643607831442
TOR3A,1.3176256349206348,6.102667217688353e-07
TOR4A,-0.011895952380952757,0.8456399306337978
TOX,0.2945423809523815,0.6427360547719033
TOX2,-1.6772354761904777,0.008032896046352855
TOX3,-3.7968959788359795,5.823471086588031e-05
TOX4,-0.000781412698413142,0.9939043075118028
TP53,-0.32780412698412675,0.0028437822799300076
TP53AIP1,0.2833526455026454,0.29411771124152297
TP53BP1,0.4726168849206367,0.002068441723940544
TP53BP2,0.05364452380952223,0.8684420717200783
TP53I11,0.48614579365079447,0.10404369488681836
TP53I13,-0.02683444444444394,0.9084724980382451
TP53I3,-1.0646090476190482,0.03342327222681177
TP53INP1,-0.45081968253968263,0.006337788958637331
TP53INP2,0.7242185714285707,0.07935375128762648
TP53RK,0.06613761904761972,0.6058645110957227
TP53TG1,1.009191772486771,6.56376178846152e-06
TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D,0.07681555555555608,0.7448990616448588
TP53TG5,0.029182063492063204,0.5738884699339952
TP63,0.07736476190476216,0.045018623738097924
TP73,0.12076904761904794,0.0028771632282967832
TP73-AS1,0.4038223280423274,0.0002143198805043292
TPBG,-0.6951032936507939,0.0045080036544163865
TPBGL,0.09653992063492067,0.507888384409717
TPCN1,-0.4885512433862429,3.414850216441083e-06
TPCN2,-0.22226204365079516,0.003937161922060605
TPD52,0.023021714285713202,0.9223441297060673
TPD52L1,-1.377310515873016,0.1170181903763532
TPD52L2,-0.709191349206348,4.5819364559780736e-05
TPGS1,-0.3393307142857136,0.14014039752476826
TPGS2,0.7386438888888893,1.64996067008819e-06
TPH1,0.6021903968253972,0.28173755969806963
TPH2,0.33844690476190475,0.03335007808146189
TPI1,0.609062830687833,0.0021696764753820212
TPK1,0.5579782936507929,0.12111743327337676
TPM1,-0.4981853650793644,0.10886200528976864
TPM2,-1.1099350000000001,0.003831741079671352
TPM3,-0.018049186507936632,0.8165713256112566
TPM4,-1.311785687830688,0.0008086666580019713
TPMT,-0.025402579365080058,0.8769264567511297
TPP1,-0.6290356150793661,0.001012814636239815
TPP2,0.05505955026455034,0.6640177116621936
TPPP,-0.019516607142858078,0.898824204221296
TPPP3,0.6112311111111097,0.14167338327415382
TPR,0.5551433492063493,0.00032192191784320717
TPRA1,0.007743809523808487,0.9675606251661459
TPRG1L,0.20380817460317502,0.09856843434753881
TPRKB,0.5864056349206344,0.00038977951931632636
TPSAB1,-0.1489772222222221,0.33979970368873935
TPSAB1 /// TPSB2,-0.1464094841269845,0.5393697102725472
TPSB2,-0.2098482539682538,0.1792051376436444
TPST1,-0.004287698412699825,0.9840003277522366
TPST2,1.6163717460317466,0.0004106679332584516
TPT1-AS1,-0.046909761904761815,0.7794376415339899
TPT1P8,-0.08701301587301558,0.5142356378427034
TPTE,0.15085269841269833,0.19394592234633587
TPTE2P5,1.19788246031746,7.152939248826106e-06
TPTEP1,-0.5020414682539682,0.0010622447105073979
TRA /// TRAV16 /// TRAV16 /// YME1L1,0.058435555555555574,0.07216955181842402
TRA2A,-0.05727799603174688,0.8784417938543458
TRA2B,0.07819918650793678,0.528652272333974
TRABD,0.11928031746031742,0.57216405946431
TRABD2B,-0.43964722222222163,0.022324216679093494
TRAC,-1.466468178571429,0.0004076020111132481
TRAC /// TRAJ17 /// TRAV20 /// TRDV2,-1.9972500476190478,0.0001456944382271398
TRADD,-0.2693016666666672,0.012609193793744939
TRAF1,-0.19509436507936506,0.10871472296351825
TRAF2,0.006785079365079216,0.9810702955770155
TRAF3,-0.0159476190476191,0.9550963090184549
TRAF3IP1,0.3541388095238105,0.000163711260827407
TRAF3IP2,-0.12186853174603218,0.43756955388489904
TRAF3IP2-AS1,0.5357395502645508,9.879436216027198e-05
TRAF3IP3,0.05943325396825383,0.08635677098977283
TRAF4,-0.24122196428571474,0.08486198323015168
TRAF5,1.5542704761904762,0.014682510824366892
TRAF6,0.05022892857142747,0.6684749531397569
TRAF7,-0.5564406349206346,1.1068404311103058e-05
TRAFD1,0.8748043915343926,1.5485156454777876e-05
TRAK1,0.5124443174603179,0.0004646955590464606
TRAK2,0.24455019841269454,0.14616737254427228
TRAM1,-0.5517830423280419,0.0009120963208651341
TRAM1L1,1.2221251587301563,1.4647755600907145e-06
TRAM2,0.7140556349206344,0.0012079862531825848
TRAM2-AS1,-0.00859317460317488,0.9717649555071843
TRANK1,0.3298580952380954,0.04990212507001532
TRAP1,0.34108873015873,0.009634689575441384
TRAPPC1,-0.09538023809523821,0.44885843061994707
TRAPPC10,-1.0167979761904746,0.0016281553078538386
TRAPPC11,0.13094240740740748,0.27856104225948386
TRAPPC12,0.06046126984126765,0.6764201241469856
TRAPPC13,0.3832599735449733,0.028696091400170487
TRAPPC2,-0.35815476190476225,0.019857656410876997
TRAPPC2 /// TRAPPC2P1,-0.5754423015872998,5.724319516403567e-05
TRAPPC2L,0.44343055555555466,0.012601667088057756
TRAPPC3,0.38938214285714245,0.002706945126824604
TRAPPC3L,0.17580166666666663,0.1960387721495453
TRAPPC5,-0.26176857142857113,0.20630074709223004
TRAPPC6A,1.0504614285714275,0.004227418791047469
TRAPPC6B,-0.5917466666666655,0.0009761948528638658
TRAPPC8,0.05945555555555693,0.5490321361780335
TRAPPC9,0.4045229100529095,0.0002367811781424038
TRAV8-3,0.07913460317460341,0.042432121888409696
TRBC1,-0.4448710317460316,0.0017436545930868018
TRDMT1,0.29732626984126975,0.016026082384542766
TRDN,-0.9255446666666667,0.06673256776090095
TRDV3,0.07106111111111124,0.31114253174535733
TREM1,-1.2543433333333334,0.07454447079123076
TREM2,0.9512858730158729,0.045018623738097924
TREML4,0.025377698412698546,0.606266250226191
TRERF1,1.1263968253968244,1.9997334415409984e-06
TRHDE,0.19669007936507965,0.6954860143465443
TRHDE-AS1,0.8923626587301587,0.10147385801027382
TRIAP1,-0.2714482539682539,0.06620587910369373
TRIB1,-0.3591105158730157,0.11360964586879228
TRIB2,0.14139650793650738,0.6438515646308616
TRIB3,-1.7166531388888888,4.3087434985393235e-05
TRIL,0.8183172619047623,0.08614890090383912
TRIM10,0.024554682539682515,0.42917121503731365
TRIM11,-0.05886206349206358,0.5388438465524741
TRIM13,0.783591686507938,0.001243369813326362
TRIM14,-0.36684535714285715,0.15240963709452118
TRIM15,0.07195496031746007,0.23800486028914133
TRIM16,-0.49660603174603235,0.0027807815976368905
TRIM2,0.6398284523809519,4.889713380911985e-05
TRIM21,-0.008163174603173395,0.9755341724929026
TRIM22,-1.4456831746031718,0.0008777734459767726
TRIM23,0.5136643650793644,0.08195955076725318
TRIM24,0.6064642592592593,6.970882450734954e-05
TRIM25,-0.20150349206349194,0.19053614921077217
TRIM26,-0.07195261904761807,0.7849192688682629
TRIM27,-0.6597180423280431,5.015482629184081e-05
TRIM28,0.297039206349206,0.03261498298688678
TRIM29,-1.6152120132275134,1.0172154165416744e-08
TRIM3,0.28448373015873063,0.20294185386136057
TRIM31,0.03084142857142913,0.4070938074040295
TRIM32,0.6659558730158741,0.00011290758371381015
TRIM33,0.26086972222222204,0.027214813898141087
TRIM34 /// TRIM6-TRIM34,0.18772904761904785,0.4767657119688298
TRIM35,1.0123844444444448,0.0008406732937634222
TRIM36,-0.3848984920634919,0.5626298865085299
TRIM37,0.279825595238095,0.0628043062191899
TRIM38,-0.28800980158730205,0.28836600925715483
TRIM39 /// TRIM39-RPP21,-0.5565055555555558,4.6036368333154055e-05
TRIM4,-0.13968478835978893,0.38615981772294683
TRIM41,-0.00011285714285591553,0.9993589473601698
TRIM42,0.09738150793650835,0.03794999563438128
TRIM44,0.25031304232804086,0.02581478477335278
TRIM45,-0.4204473809523801,0.11090095504782824
TRIM46,0.207346666666667,0.04375682846842294
TRIM47,2.121223492063492,0.0011684785324122375
TRIM49 /// TRIM49C,0.09055150793650801,0.5576579811099526
TRIM5,-0.9368234920634917,3.853840781032178e-05
TRIM52,-0.5706391666666644,4.944496263328138e-05
TRIM52-AS1,0.4811062301587308,0.00038436065961673123
TRIM55,0.06654269841269844,0.05229602091821831
TRIM56,-1.1731923015872994,9.97397418752442e-06
TRIM58,0.03829579365079416,0.6997347600555425
TRIM59,0.8601338095238082,0.0014525647938227336
TRIM6,-0.8384111904761906,0.00573043380182672
TRIM61,0.45045337301587196,0.01189227376422306
TRIM62,0.1492279100529097,0.5075351295205681
TRIM63,0.058409920634920454,0.1938007411024865
TRIM65,0.044174126984126705,0.02872448155380325
TRIM66,0.29023269841269705,0.2638292388155303
TRIM67,1.1317475396825398,0.0012078746370112682
TRIM68,0.4761135714285709,0.013376888758032396
TRIM69,-0.3410753439153442,0.035842655590687375
TRIM7,-1.387992936507937,3.553979081385722e-05
TRIM71,-0.2567284126984122,0.6725750538970154
TRIM73 /// TRIM74,0.125421666666667,0.5172865608886518
TRIM8,0.3106571428571421,0.0013623474259398729
TRIM9,0.6533074603174605,0.1082148402101492
TRIO,-0.580705022675736,0.004949649164983614
TRIOBP,1.5237332341269871,1.5454294431814e-08
TRIP10,-0.03629142857142753,0.9494168206487195
TRIP11,0.45689992063492113,0.0036629893213342684
TRIP12,0.46981904761904847,0.00014827171657595241
TRIP13,-3.338703174603174,5.582688541323229e-07
TRIP4,0.3576967460317473,0.035798833451525486
TRIP6,-2.009962777777778,3.2714767383557084e-07
TRIQK,-0.6429382275132278,0.0011870940340991212
TRIT1,-0.0547280158730139,0.6892319456836832
TRMT1,-0.2671036507936515,0.017398874750860088
TRMT10A,-0.08206234126984047,0.6642895245137017
TRMT10B,-0.3900700000000006,0.07856031306157853
TRMT10C,0.3811645238095229,0.009806553104668946
TRMT11,-0.3290893650793638,0.06127331185595423
TRMT112,0.08287857142856758,0.3221920131562433
TRMT12,-0.23660277777777683,0.07678575684834422
TRMT13,0.5560892857142852,0.050544201237956596
TRMT1L,0.4066575661375653,0.01166863586429424
TRMT2A,-0.07046777777777802,0.5002437274778717
TRMT2B,-0.2238957936507937,0.06804572410917015
TRMT44,0.1420707936507939,0.08412063479056149
TRMT5,0.9562292857142847,5.842366731201565e-08
TRMT6,-0.35395273809523875,0.0008620926826980399
TRMT61A,-0.07803611111111053,0.1814269388323592
TRMT61B,0.16460904761904693,0.18228609465792778
TRMU,0.07626555555555736,0.5215744137067125
TRNAU1AP,-0.10268150793650843,0.4849251512182273
TRNP1,1.29751388888889,2.3471411475238147e-06
TRNT1,-0.10935375661375701,0.48937638223829094
TRO,-0.21928978174603042,0.5155302049935321
TROVE2,-0.13325059523809557,0.0870027417405775
TRPA1,0.11678666666666615,0.04646488878332257
TRPC1,0.711763677248678,6.668237333469779e-05
TRPC3,-1.4147886904761906,0.01425306041427394
TRPC4AP,0.15748619047619172,0.2075148976947784
TRPC6,0.0496834126984127,0.7064895893506246
TRPC7,2.5673141269841273,0.00024295306652887121
TRPM2,-0.11671460317460314,0.022932366215792182
TRPM3,-0.24197861111111152,0.17181745240017113
TRPM6,-0.9945284920634916,0.001507035796203169
TRPM7,0.24645693121693313,0.01418662946405339
TRPM8,-0.5106511111111116,0.004506288711646467
TRPS1,-1.2561652976190478,2.7223769673552286e-06
TRPT1,-0.0602888888888895,0.7526954450066539
TRPV2,-0.019428809523809765,0.36114905246467494
TRPV3,0.07572484126984147,0.0076060782475817915
TRPV4,-0.08475714285714253,0.16335798512072827
TRPV5,0.08102206349206353,0.15705221317423737
TRRAP,0.18586888888888708,0.393549436880731
TRUB1,0.6958322222222222,0.001334480732574523
TRUB2,-0.0794145238095254,0.6854480848743996
TSC1,-0.154022142857146,0.3241883481439412
TSC2,-1.1874427777777798,0.0014013573590889363
TSC22D1,-0.3187583862433856,0.13507994797240563
TSC22D1-AS1,1.4516752380952394,0.0005098785605614115
TSC22D2,-0.07498111111111161,0.6986566814457221
TSC22D3,-0.7260761904761894,0.013461492497403168
TSC22D4,-0.6704090873015884,0.0024186693524287446
TSEN15,0.5972353703703694,4.495773488774041e-05
TSEN2,0.585848015873017,2.578133718701483e-05
TSEN34,0.9515621428571457,2.8358240158680467e-09
TSEN54,-0.5760777777777797,0.0007610917265048943
